actual_trials,all_five_complete_rankings_identical,arm_id,at_least_one_valid_complete_ranking_differs,complete_ranking_values,exact_complete_ranking_agreement_pairs,exact_complete_ranking_agreement_rate,expected_trials,has_invalid_or_failed_trial,invalid_or_failed_trials,kendall_tau_mean,kendall_tau_median,mean_rr,rr_max,rr_min,rr_population_stdev,rr_range,rr_values,scenario_id,scenario_type,spearman_mean,spearman_median,terminal_status_counts,top1_success_trials,top2_success_trials,top4_success_trials,unique_complete_rankings,unique_vulnerable_ranks,valid_complete_ranking_trials,valid_pair_count,valid_vulnerable_ranks,vulnerable_rank_agreement_pairs,vulnerable_rank_agreement_rate,vulnerable_rank_identical_across_all_five_trials,vulnerable_rank_pair_count,vulnerable_rank_population_stdev,vulnerable_rank_range,vulnerable_rank_stability_category
5,False,proprietary_gpt,True,"[""ox14-c000225|ox14-c000032|ox14-c000067|ox14-c000252|ox14-c000320"", ""ox14-c000225|ox14-c000067|ox14-c000252|ox14-c000320|ox14-c000032"", ""ox14-c000252|ox14-c000320|ox14-c000067|ox14-c000225|ox14-c000032"", ""ox14-c000252|ox14-c000320|ox14-c000225|ox14-c000067|ox14-c000032""]",1,0.1,5,False,0,0.16,0.1,0.26,0.5,0.2,0.12,0.3,"[0.2, 0.2, 0.5, 0.2, 0.2]",ow14-s0048,positive,0.13999999999999999,0.14999999999999997,"{""valid"": 5}",0,1,1,4,2,5,10,"[5, 5, 2, 5, 5]",6,0.6,False,10,1.2,3,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000090|ox14-c000369|ox14-c000140|ox14-c000186|ox14-c000165"", ""ox14-c000369|ox14-c000090|ox14-c000140|ox14-c000186|ox14-c000165""]",6,0.6,5,False,0,0.92,1.0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0049,positive,0.96,1.0,"{""valid"": 5}",0,0,5,2,1,5,10,"[4, 4, 4, 4, 4]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000072|ox14-c000389|ox14-c000265|ox14-c000081|ox14-c000368"", ""ox14-c000081|ox14-c000368|ox14-c000072|ox14-c000389|ox14-c000265"", ""ox14-c000081|ox14-c000368|ox14-c000389|ox14-c000265|ox14-c000072"", ""ox14-c000389|ox14-c000265|ox14-c000072|ox14-c000081|ox14-c000368""]",1,0.1,5,False,0,0.039999999999999994,-0.2,0.32,0.5,0.2,0.14696938456699069,0.3,"[0.2, 0.5, 0.2, 0.2, 0.5]",ow14-s0050,positive,-0.08000000000000003,-0.5,"{""valid"": 5}",0,2,2,4,2,5,10,"[5, 2, 5, 5, 2]",4,0.4,False,10,1.469693845669907,3,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000234|ox14-c000211|ox14-c000246|ox14-c000046|ox14-c000323"", ""ox14-c000246|ox14-c000046|ox14-c000323|ox14-c000211|ox14-c000234""]",4,0.4,5,False,0,0.15999999999999998,-0.4,0.52,1.0,0.2,0.3919183588453085,0.8,"[0.2, 0.2, 1.0, 1.0, 0.2]",ow14-s0051,positive,0.039999999999999945,-0.6000000000000001,"{""valid"": 5}",2,2,2,2,2,5,10,"[5, 5, 1, 1, 5]",4,0.4,False,10,1.9595917942265424,4,varies_by_two_or_more_positions
5,True,proprietary_gpt,False,"[""ox14-c000231|ox14-c000108|ox14-c000121|ox14-c000025|ox14-c000181""]",10,1.0,5,False,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0052,positive,1.0,1.0,"{""valid"": 5}",5,5,5,1,1,5,10,"[1, 1, 1, 1, 1]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,proprietary_gpt,False,"[""ox14-c000042|ox14-c000197|ox14-c000058|ox14-c000012|ox14-c000037""]",10,1.0,5,False,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0053,positive,1.0,1.0,"{""valid"": 5}",5,5,5,1,1,5,10,"[1, 1, 1, 1, 1]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000086|ox14-c000374|ox14-c000245|ox14-c000354|ox14-c000270"", ""ox14-c000086|ox14-c000374|ox14-c000270|ox14-c000245|ox14-c000354"", ""ox14-c000086|ox14-c000374|ox14-c000354|ox14-c000245|ox14-c000270"", ""ox14-c000374|ox14-c000086|ox14-c000245|ox14-c000354|ox14-c000270""]",1,0.1,5,False,0,0.68,0.7,0.9,1.0,0.5,0.2,0.5,"[1.0, 0.5, 1.0, 1.0, 1.0]",ow14-s0054,positive,0.8,0.8500000000000001,"{""valid"": 5}",4,5,5,4,2,5,10,"[1, 2, 1, 1, 1]",6,0.6,False,10,0.4,1,varies_by_one_position
5,True,proprietary_gpt,False,"[""ox14-c000127|ox14-c000075|ox14-c000228|ox14-c000087|ox14-c000033""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0055,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000277|ox14-c000412|ox14-c000352|ox14-c000406|ox14-c000297"", ""ox14-c000277|ox14-c000412|ox14-c000406|ox14-c000352|ox14-c000297""]",6,0.6,5,False,0,0.92,1.0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0056,positive,0.96,1.0,"{""valid"": 5}",0,5,5,2,1,5,10,"[2, 2, 2, 2, 2]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,proprietary_gpt,False,"[""ox14-c000113|ox14-c000060|ox14-c000357|ox14-c000092|ox14-c000183""]",10,1.0,5,False,0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0057,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[4, 4, 4, 4, 4]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000381|ox14-c000103|ox14-c000398|ox14-c000425|ox14-c000293"", ""ox14-c000425|ox14-c000381|ox14-c000103|ox14-c000398|ox14-c000293""]",6,0.6,5,False,0,0.76,1.0,0.85,1.0,0.25,0.3,0.75,"[1.0, 1.0, 1.0, 1.0, 0.25]",ow14-s0058,positive,0.76,1.0,"{""valid"": 5}",4,4,5,2,2,5,10,"[1, 1, 1, 1, 4]",6,0.6,False,10,1.2,3,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000093|ox14-c000373|ox14-c000422|ox14-c000129|ox14-c000107"", ""ox14-c000422|ox14-c000129|ox14-c000107|ox14-c000093|ox14-c000373""]",4,0.4,5,False,0,0.27999999999999997,-0.2,0.35,0.5,0.25,0.1224744871391589,0.25,"[0.5, 0.25, 0.5, 0.25, 0.25]",ow14-s0059,positive,0.1,-0.5,"{""valid"": 5}",0,2,5,2,2,5,10,"[2, 4, 2, 4, 4]",4,0.4,False,10,0.9797958971132712,2,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000084|ox14-c000337|ox14-c000350|ox14-c000053|ox14-c000427"", ""ox14-c000084|ox14-c000337|ox14-c000350|ox14-c000427|ox14-c000053"", ""ox14-c000427|ox14-c000053|ox14-c000337|ox14-c000350|ox14-c000084""]",3,0.3,5,False,0,0.24,0.8,0.84,1.0,0.2,0.32,0.8,"[1.0, 1.0, 0.2, 1.0, 1.0]",ow14-s0060,positive,0.22000000000000003,0.9,"{""valid"": 5}",4,4,4,3,2,5,10,"[1, 1, 5, 1, 1]",6,0.6,False,10,1.6,4,varies_by_two_or_more_positions
5,True,proprietary_gpt,False,"[""ox14-c000384|ox14-c000344|ox14-c000216|ox14-c000016|ox14-c000002""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0061,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000079|ox14-c000220|ox14-c000268|ox14-c000207|ox14-c000177"", ""ox14-c000079|ox14-c000268|ox14-c000220|ox14-c000207|ox14-c000177"", ""ox14-c000268|ox14-c000220|ox14-c000207|ox14-c000079|ox14-c000177""]",3,0.3,5,False,0,0.68,0.8,0.85,1.0,0.25,0.3,0.75,"[1.0, 0.25, 1.0, 1.0, 1.0]",ow14-s0062,positive,0.72,0.9,"{""valid"": 5}",4,4,5,3,2,5,10,"[1, 4, 1, 1, 1]",6,0.6,False,10,1.2,3,varies_by_two_or_more_positions
5,True,proprietary_gpt,False,"[""ox14-c000417|ox14-c000434|ox14-c000061|ox14-c000314|ox14-c000026""]",10,1.0,5,False,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0063,positive,1.0,1.0,"{""valid"": 5}",5,5,5,1,1,5,10,"[1, 1, 1, 1, 1]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,proprietary_gpt,False,"[""ox14-c000273|ox14-c000109|ox14-c000219|ox14-c000034|ox14-c000019""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0064,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000363|ox14-c000303|ox14-c000347|ox14-c000405|ox14-c000101"", ""ox14-c000363|ox14-c000405|ox14-c000101|ox14-c000347|ox14-c000303"", ""ox14-c000405|ox14-c000101|ox14-c000347|ox14-c000363|ox14-c000303""]",3,0.3,5,False,0,0.36,0.4,0.2833333333333333,0.3333333333333333,0.25,0.04082482904638629,0.08333333333333331,"[0.3333333333333333, 0.25, 0.3333333333333333, 0.25, 0.25]",ow14-s0065,positive,0.37,0.4,"{""valid"": 5}",0,0,5,3,2,5,10,"[3, 4, 3, 4, 4]",4,0.4,False,10,0.4898979485566356,1,varies_by_one_position
5,False,proprietary_gpt,True,"[""ox14-c000226|ox14-c000064|ox14-c000100|ox14-c000111|ox14-c000039"", ""ox14-c000226|ox14-c000064|ox14-c000111|ox14-c000100|ox14-c000039""]",6,0.6,5,False,0,0.92,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0066,positive,0.96,1.0,"{""valid"": 5}",0,0,0,2,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000141|ox14-c000385|ox14-c000048|ox14-c000387|ox14-c000212"", ""ox14-c000212|ox14-c000385|ox14-c000048|ox14-c000387|ox14-c000141"", ""ox14-c000385|ox14-c000048|ox14-c000387|ox14-c000141|ox14-c000212""]",2,0.2,5,False,0,0.32,0.4,0.7,1.0,0.5,0.2449489742783178,0.5,"[0.5, 1.0, 0.5, 0.5, 1.0]",ow14-s0067,positive,0.24,0.4,"{""valid"": 5}",2,5,5,3,2,5,10,"[2, 1, 2, 2, 1]",4,0.4,False,10,0.4898979485566356,1,varies_by_one_position
5,False,proprietary_gpt,True,"[""ox14-c000082|ox14-c000423|ox14-c000248|ox14-c000399|ox14-c000251"", ""ox14-c000248|ox14-c000399|ox14-c000251|ox14-c000423|ox14-c000082""]",6,0.6,5,False,0,0.44,1.0,0.4666666666666667,1.0,0.3333333333333333,0.26666666666666666,0.6666666666666667,"[0.3333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0068,positive,0.36,1.0,"{""valid"": 5}",1,1,5,2,2,5,10,"[3, 1, 3, 3, 3]",6,0.6,False,10,0.8,2,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000085|ox14-c000410|ox14-c000077|ox14-c000296|ox14-c000179"", ""ox14-c000410|ox14-c000077|ox14-c000085|ox14-c000296|ox14-c000179""]",6,0.6,5,False,0,0.84,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0069,positive,0.88,1.0,"{""valid"": 5}",0,0,0,2,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000223|ox14-c000343|ox14-c000353|ox14-c000395|ox14-c000118"", ""ox14-c000223|ox14-c000395|ox14-c000118|ox14-c000343|ox14-c000353""]",6,0.6,5,False,0,0.68,1.0,0.45,0.5,0.25,0.1,0.25,"[0.25, 0.5, 0.5, 0.5, 0.5]",ow14-s0070,positive,0.6799999999999999,1.0,"{""valid"": 5}",0,4,5,2,2,5,10,"[4, 2, 2, 2, 2]",6,0.6,False,10,0.8,2,varies_by_two_or_more_positions
5,True,proprietary_gpt,False,"[""ox14-c000116|ox14-c000188|ox14-c000311|ox14-c000307|ox14-c000315""]",10,1.0,5,False,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0071,positive,1.0,1.0,"{""valid"": 5}",5,5,5,1,1,5,10,"[1, 1, 1, 1, 1]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000271|ox14-c000404|ox14-c000351|ox14-c000167|ox14-c000161"", ""ox14-c000404|ox14-c000271|ox14-c000351|ox14-c000167|ox14-c000161""]",4,0.4,5,False,0,0.88,0.8,0.7,1.0,0.5,0.2449489742783178,0.5,"[0.5, 1.0, 0.5, 0.5, 1.0]",ow14-s0072,positive,0.9400000000000001,0.9,"{""valid"": 5}",2,5,5,2,2,5,10,"[2, 1, 2, 2, 1]",4,0.4,False,10,0.4898979485566356,1,varies_by_one_position
5,True,proprietary_gpt,False,"[""ox14-c000272|ox14-c000429|ox14-c000117|ox14-c000304|ox14-c000029""]",10,1.0,5,False,0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0073,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[4, 4, 4, 4, 4]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000136|ox14-c000185|ox14-c000335|ox14-c000377|ox14-c000346"", ""ox14-c000185|ox14-c000335|ox14-c000377|ox14-c000136|ox14-c000346"", ""ox14-c000346|ox14-c000136|ox14-c000185|ox14-c000335|ox14-c000377"", ""ox14-c000346|ox14-c000185|ox14-c000335|ox14-c000377|ox14-c000136""]",1,0.1,5,False,0,0.16,0.2,0.3333333333333333,0.5,0.25,0.09128709291752768,0.25,"[0.25, 0.3333333333333333, 0.25, 0.3333333333333333, 0.5]",ow14-s0074,positive,0.03999999999999998,0.0,"{""valid"": 5}",0,1,5,4,3,5,10,"[4, 3, 4, 3, 2]",2,0.2,False,10,0.7483314773547883,2,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000198|ox14-c000104|ox14-c000247|ox14-c000396|ox14-c000070"", ""ox14-c000198|ox14-c000104|ox14-c000396|ox14-c000247|ox14-c000070""]",6,0.6,5,False,0,0.92,1.0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0075,positive,0.96,1.0,"{""valid"": 5}",0,5,5,2,1,5,10,"[2, 2, 2, 2, 2]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,proprietary_gpt,False,"[""ox14-c000056|ox14-c000099|ox14-c000102|ox14-c000023|ox14-c000163""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0076,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000189|ox14-c000054|ox14-c000236|ox14-c000348|ox14-c000030"", ""ox14-c000189|ox14-c000054|ox14-c000348|ox14-c000236|ox14-c000030"", ""ox14-c000236|ox14-c000189|ox14-c000054|ox14-c000348|ox14-c000030"", ""ox14-c000236|ox14-c000348|ox14-c000189|ox14-c000054|ox14-c000030""]",1,0.1,5,False,0,0.48,0.5,0.4166666666666667,0.5,0.25,0.10540925533894598,0.25,"[0.5, 0.5, 0.5, 0.3333333333333333, 0.25]",ow14-s0077,positive,0.54,0.55,"{""valid"": 5}",0,3,5,4,3,5,10,"[2, 2, 2, 3, 4]",3,0.3,False,10,0.8,2,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000083|ox14-c000426|ox14-c000341|ox14-c000209|ox14-c000342"", ""ox14-c000426|ox14-c000341|ox14-c000209|ox14-c000342|ox14-c000083""]",6,0.6,5,False,0,0.68,1.0,0.21000000000000002,0.25,0.2,0.019999999999999997,0.04999999999999999,"[0.25, 0.2, 0.2, 0.2, 0.2]",ow14-s0078,positive,0.6,1.0,"{""valid"": 5}",0,0,1,2,2,5,10,"[4, 5, 5, 5, 5]",6,0.6,False,10,0.4,1,varies_by_one_position
5,False,proprietary_gpt,True,"[""ox14-c000254|ox14-c000259|ox14-c000184|ox14-c000333|ox14-c000340"", ""ox14-c000254|ox14-c000340|ox14-c000259|ox14-c000184|ox14-c000333"", ""ox14-c000340|ox14-c000254|ox14-c000259|ox14-c000184|ox14-c000333""]",2,0.2,5,False,0,0.52,0.4,0.58,1.0,0.2,0.36,0.8,"[0.5, 0.2, 1.0, 1.0, 0.2]",ow14-s0079,positive,0.46,0.4,"{""valid"": 5}",2,3,3,3,3,5,10,"[2, 5, 1, 1, 5]",2,0.2,False,10,1.833030277982336,4,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000229|ox14-c000278|ox14-c000355|ox14-c000383|ox14-c000031"", ""ox14-c000278|ox14-c000355|ox14-c000383|ox14-c000229|ox14-c000031"", ""ox14-c000278|ox14-c000383|ox14-c000355|ox14-c000229|ox14-c000031""]",2,0.2,5,False,0,0.52,0.4,0.36666666666666664,0.5,0.25,0.1130388330520878,0.25,"[0.3333333333333333, 0.5, 0.5, 0.25, 0.25]",ow14-s0080,positive,0.5800000000000001,0.4,"{""valid"": 5}",0,2,5,3,3,5,10,"[3, 2, 2, 4, 4]",2,0.2,False,10,0.8944271909999159,2,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000125|ox14-c000435|ox14-c000065|ox14-c000204|ox14-c000294"", ""ox14-c000435|ox14-c000125|ox14-c000065|ox14-c000204|ox14-c000294""]",4,0.4,5,False,0,0.88,0.8,0.8,1.0,0.5,0.2449489742783178,0.5,"[1.0, 1.0, 0.5, 1.0, 0.5]",ow14-s0081,positive,0.9400000000000001,0.9,"{""valid"": 5}",3,5,5,2,2,5,10,"[1, 1, 2, 1, 2]",4,0.4,False,10,0.4898979485566356,1,varies_by_one_position
5,False,proprietary_gpt,True,"[""ox14-c000044|ox14-c000409|ox14-c000131|ox14-c000066|ox14-c000164"", ""ox14-c000131|ox14-c000044|ox14-c000409|ox14-c000066|ox14-c000164""]",4,0.4,5,False,0,0.76,0.6,0.7333333333333333,1.0,0.3333333333333333,0.32659863237109044,0.6666666666666667,"[1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 1.0]",ow14-s0082,positive,0.82,0.7,"{""valid"": 5}",3,3,5,2,2,5,10,"[1, 1, 3, 3, 1]",4,0.4,False,10,0.9797958971132712,2,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000432|ox14-c000208|ox14-c000261|ox14-c000112|ox14-c000301"", ""ox14-c000432|ox14-c000261|ox14-c000112|ox14-c000208|ox14-c000301""]",6,0.6,5,False,0,0.84,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0083,positive,0.88,1.0,"{""valid"": 5}",0,0,0,2,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000224|ox14-c000362|ox14-c000332|ox14-c000414|ox14-c000310"", ""ox14-c000224|ox14-c000362|ox14-c000414|ox14-c000332|ox14-c000310"", ""ox14-c000414|ox14-c000332|ox14-c000224|ox14-c000362|ox14-c000310""]",3,0.3,5,False,0,0.6,0.8,0.31666666666666665,0.5,0.25,0.097182531580755,0.25,"[0.25, 0.25, 0.5, 0.25, 0.3333333333333333]",ow14-s0084,positive,0.64,0.9,"{""valid"": 5}",0,1,5,3,3,5,10,"[4, 4, 2, 4, 3]",3,0.3,False,10,0.8,2,varies_by_two_or_more_positions
5,True,proprietary_gpt,False,"[""ox14-c000402|ox14-c000391|ox14-c000264|ox14-c000210|ox14-c000036""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0085,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000225|ox14-c000421|ox14-c000320|ox14-c000252|ox14-c000067"", ""ox14-c000421|ox14-c000320|ox14-c000252|ox14-c000067|ox14-c000225""]",6,0.6,5,False,0,0.68,1.0,0.9,1.0,0.5,0.2,0.5,"[0.5, 1.0, 1.0, 1.0, 1.0]",ow14-s0086,positive,0.6,1.0,"{""valid"": 5}",4,5,5,2,2,5,10,"[2, 1, 1, 1, 1]",6,0.6,False,10,0.4,1,varies_by_one_position
5,False,proprietary_gpt,True,"[""ox14-c000090|ox14-c000369|ox14-c000140|ox14-c000165|ox14-c000319"", ""ox14-c000090|ox14-c000369|ox14-c000165|ox14-c000319|ox14-c000140""]",6,0.6,5,False,0,0.84,1.0,0.21000000000000002,0.25,0.2,0.019999999999999997,0.04999999999999999,"[0.25, 0.2, 0.2, 0.2, 0.2]",ow14-s0087,positive,0.88,1.0,"{""valid"": 5}",0,0,1,2,2,5,10,"[4, 5, 5, 5, 5]",6,0.6,False,10,0.4,1,varies_by_one_position
5,False,proprietary_gpt,True,"[""ox14-c000081|ox14-c000072|ox14-c000265|ox14-c000389|ox14-c000312"", ""ox14-c000081|ox14-c000265|ox14-c000389|ox14-c000072|ox14-c000312"", ""ox14-c000265|ox14-c000389|ox14-c000072|ox14-c000081|ox14-c000312"", ""ox14-c000265|ox14-c000389|ox14-c000072|ox14-c000312|ox14-c000081""]",1,0.1,5,False,0,0.4,0.4,0.21000000000000002,0.25,0.2,0.019999999999999997,0.04999999999999999,"[0.25, 0.2, 0.2, 0.2, 0.2]",ow14-s0088,positive,0.42,0.4,"{""valid"": 5}",0,0,1,4,2,5,10,"[4, 5, 5, 5, 5]",6,0.6,False,10,0.4,1,varies_by_one_position
5,False,proprietary_gpt,True,"[""ox14-c000323|ox14-c000046|ox14-c000246|ox14-c000211|ox14-c000367"", ""ox14-c000367|ox14-c000211|ox14-c000323|ox14-c000046|ox14-c000246"", ""ox14-c000367|ox14-c000323|ox14-c000046|ox14-c000246|ox14-c000211""]",2,0.2,5,False,0,0.32,0.4,0.84,1.0,0.2,0.32,0.8,"[1.0, 0.2, 1.0, 1.0, 1.0]",ow14-s0089,positive,0.24,0.4,"{""valid"": 5}",4,4,4,3,2,5,10,"[1, 5, 1, 1, 1]",6,0.6,False,10,1.6,4,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000121|ox14-c000108|ox14-c000266|ox14-c000181|ox14-c000025"", ""ox14-c000266|ox14-c000121|ox14-c000108|ox14-c000181|ox14-c000025""]",6,0.6,5,False,0,0.84,1.0,0.8666666666666667,1.0,0.3333333333333333,0.26666666666666666,0.6666666666666667,"[1.0, 1.0, 1.0, 1.0, 0.3333333333333333]",ow14-s0090,positive,0.88,1.0,"{""valid"": 5}",4,4,5,2,2,5,10,"[1, 1, 1, 1, 3]",6,0.6,False,10,0.8,2,varies_by_two_or_more_positions
5,True,proprietary_gpt,False,"[""ox14-c000058|ox14-c000197|ox14-c000040|ox14-c000012|ox14-c000037""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0091,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000270|ox14-c000245|ox14-c000354|ox14-c000374|ox14-c000159"", ""ox14-c000374|ox14-c000270|ox14-c000245|ox14-c000354|ox14-c000159""]",6,0.6,5,False,0,0.76,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0092,positive,0.76,1.0,"{""valid"": 5}",0,0,0,2,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,False,proprietary_gpt,True,"[""ox14-c000075|ox14-c000336|ox14-c000127|ox14-c000087|ox14-c000033"", ""ox14-c000127|ox14-c000075|ox14-c000336|ox14-c000033|ox14-c000087"", ""ox14-c000127|ox14-c000075|ox14-c000336|ox14-c000087|ox14-c000033""]",2,0.2,5,False,0,0.68,0.6,0.39999999999999997,0.5,0.3333333333333333,0.08164965809277261,0.16666666666666669,"[0.5, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333]",ow14-s0093,positive,0.78,0.7,"{""valid"": 5}",0,2,5,3,2,5,10,"[2, 3, 2, 3, 3]",4,0.4,False,10,0.4898979485566356,1,varies_by_one_position
5,False,proprietary_gpt,True,"[""ox14-c000277|ox14-c000406|ox14-c000352|ox14-c000370|ox14-c000297"", ""ox14-c000370|ox14-c000277|ox14-c000352|ox14-c000406|ox14-c000297"", ""ox14-c000370|ox14-c000352|ox14-c000277|ox14-c000406|ox14-c000297""]",2,0.2,5,False,0,0.44,0.2,0.7,1.0,0.25,0.3674234614174767,0.75,"[1.0, 1.0, 1.0, 0.25, 0.25]",ow14-s0094,positive,0.52,0.30000000000000004,"{""valid"": 5}",3,3,5,3,2,5,10,"[1, 1, 1, 4, 4]",4,0.4,False,10,1.469693845669907,3,varies_by_two_or_more_positions
5,False,proprietary_gpt,True,"[""ox14-c000357|ox14-c000113|ox14-c000060|ox14-c000133|ox14-c000183"", ""ox14-c000357|ox14-c000133|ox14-c000113|ox14-c000060|ox14-c000183""]",4,0.4,5,False,0,0.76,0.6,0.35,0.5,0.25,0.1224744871391589,0.25,"[0.25, 0.25, 0.5, 0.25, 0.5]",ow14-s0095,positive,0.82,0.7,"{""valid"": 5}",0,2,5,2,2,5,10,"[4, 4, 2, 4, 2]",4,0.4,False,10,0.9797958971132712,2,varies_by_two_or_more_positions
