arm_id,scenario_id,trial_number,rank,candidate_id,candidate_known,duplicate_in_response,valid_trial,rationale
proprietary_gpt,x13-006,2,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:page,True,False,True,Page is primarily navigational and is less likely to be directly rendered as content.
proprietary_gpt,x13-006,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,True,False,True,"Free-form GET text input with a message-like value, making it a strong reflected-input candidate."
proprietary_gpt,x13-006,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,True,False,True,Direct user-controlled name field and simple GET submission provide a clear reflection surface.
proprietary_gpt,x13-006,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,True,False,True,"Free-form query text is commonly displayed or reused in results, making it high priority."
proprietary_gpt,x13-006,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,True,False,True,Generic free-form text field with a straightforward GET parameter.
proprietary_gpt,x13-006,3,5,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,True,False,True,Reference-like query parameter may be echoed in detail navigation or page content.
proprietary_gpt,x13-006,3,6,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:kind,True,False,True,Kind is user-controlled query data and may influence displayed detail labels or filtering.
proprietary_gpt,x13-006,3,7,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:mode,True,False,True,Mode is a controllable query value with possible reflection in controls or status text.
proprietary_gpt,x13-006,3,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:page,True,False,True,Page is typically used for navigation and is somewhat less likely than free-form values to be reflected directly.
proprietary_gpt,x13-006,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,True,False,True,Free-form message input is a strong reflection candidate because user-supplied text is commonly rendered back in responses.
proprietary_gpt,x13-006,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,True,False,True,Name input is commonly echoed in personalized response content.
proprietary_gpt,x13-006,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,True,False,True,"Search-like query input is often reflected in result headings, filters, or empty-state messages."
proprietary_gpt,x13-006,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,True,False,True,"Generic text input may be reflected, though its rendering context is less apparent from the metadata."
proprietary_gpt,x13-006,4,5,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,True,False,True,Reference-like query values may be displayed in detail or navigation content.
proprietary_gpt,x13-006,4,6,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:kind,True,False,True,"Kind is a user-controlled filter value that may appear in headings, labels, or selected controls."
proprietary_gpt,x13-006,4,7,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:mode,True,False,True,"Mode may influence displayed state or selected UI text, giving it moderate reflection potential."
proprietary_gpt,x13-006,4,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:page,True,False,True,"Page is more commonly used for navigation logic than directly rendered content, so it is lower priority."
proprietary_gpt,x13-006,5,1,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,True,False,True,Direct GET query parameter with identifier-like semantics; URL-controlled values are commonly suitable for reflection triage.
proprietary_gpt,x13-006,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,True,False,True,Free-form text input named message offers broad user-controlled content and is a strong reflection candidate.
proprietary_gpt,x13-006,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,True,False,True,Free-form GET text parameter is directly URL-controlled and likely to participate in search or display output.
proprietary_gpt,x13-006,5,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,True,False,True,Text input with a display-oriented name parameter may be inserted into rendered responses.
proprietary_gpt,x13-006,5,5,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,True,False,True,Generic free-form text input provides straightforward reflected-input coverage through GET.
proprietary_gpt,x13-006,5,6,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:kind,True,False,True,GET query parameter with categorical semantics may influence displayed detail labels or content.
proprietary_gpt,x13-006,5,7,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:mode,True,False,True,URL-controlled mode value can affect rendered branches or status text and merits targeted triage.
proprietary_gpt,x13-006,5,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:page,True,False,True,"GET page parameter is controllable but commonly constrained or used for navigation, reducing initial reflection priority."
proprietary_gpt,x13-007,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,True,False,True,"Direct free-form text input with a single GET parameter, making it a strong reflected-input candidate."
proprietary_gpt,x13-007,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,True,False,True,Single editable text parameter on a GET form; straightforward input surface for reflection analysis.
proprietary_gpt,x13-007,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,True,False,True,Search fields are commonly echoed in response pages and provide a direct single-parameter input.
proprietary_gpt,x13-007,1,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,True,False,True,"A freely editable query parameter, though the endpoint includes an additional parameter and offers less focused scope."
proprietary_gpt,x13-007,1,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,True,False,True,"Also editable through the query string, but the multi-parameter endpoint makes attribution less direct."
proprietary_gpt,x13-007,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,True,False,True,"Single optional search field is a direct, user-controlled GET input and a strong reflection-testing candidate."
proprietary_gpt,x13-007,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,True,False,True,Free-form memo text is likely to be displayed back and is well suited for reflected-input assessment.
proprietary_gpt,x13-007,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,True,False,True,The item text parameter is directly editable and may be reflected in the response.
proprietary_gpt,x13-007,2,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,True,False,True,"The ref query parameter is user-controlled, though it shares a multi-parameter endpoint."
proprietary_gpt,x13-007,2,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,True,False,True,The view query parameter is testable but is a lower-priority shared-endpoint input compared with dedicated free-form fields.
proprietary_gpt,x13-007,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,True,False,True,Single optional GET search input is a direct reflected-input candidate with a focused parameter surface.
proprietary_gpt,x13-007,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,True,False,True,Single optional free-text GET input provides a straightforward reflection test surface.
proprietary_gpt,x13-007,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,True,False,True,"Single optional free-text GET input is simple to assess, though its item-oriented context is less indicative than search or memo."
proprietary_gpt,x13-007,3,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,True,False,True,"Editable query parameter with a focused value, but the endpoint exposes an additional parameter."
proprietary_gpt,x13-007,3,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,True,False,True,"Editable query parameter is suitable for assessment, with the same multi-parameter surface and slightly lower prioritization."
proprietary_gpt,x13-007,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,True,False,True,Free-form GET search input is a strong candidate for direct reflection in results or page context.
proprietary_gpt,x13-007,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,True,False,True,"Free-form memo text is likely to be displayed back in the response, providing a plausible reflection surface."
proprietary_gpt,x13-007,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,True,False,True,"Text item input may be echoed in item-related response content, though its semantic use is somewhat narrower."
proprietary_gpt,x13-007,4,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,True,False,True,"A ref query parameter is user-controlled and potentially reflected, but has less direct indication of display behavior than free-form form fields."
proprietary_gpt,x13-007,4,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,True,False,True,"The view parameter may influence rendering or selection rather than being displayed, making reflection less immediately likely."
proprietary_gpt,x13-007,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,True,False,True,Single optional search input is a common direct-reflection sink and is straightforward to assess.
proprietary_gpt,x13-007,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,True,False,True,Free-form text input named memo is likely to be displayed back in page content.
proprietary_gpt,x13-007,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,True,False,True,"Free-form item input may be reflected in result or status content, though its lookup semantics are less clear."
proprietary_gpt,x13-007,5,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,True,False,True,The ref query parameter is user-controlled and may be echoed in navigation or page context.
proprietary_gpt,x13-007,5,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,True,False,True,The view parameter is user-controlled but more likely to select presentation behavior than be directly reflected.
proprietary_gpt,x13-008,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,True,False,True,"GET form text input with a two-parameter surface, offering comparatively broader reflection-testing context."
proprietary_gpt,x13-008,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,True,False,True,"GET form text input on the same two-parameter endpoint, providing a similarly broad candidate surface."
proprietary_gpt,x13-008,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,True,False,True,"Direct single-parameter GET form text input with a simple, focused testing surface."
proprietary_gpt,x13-008,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,True,False,True,"Direct single-parameter GET form text input, suitable for straightforward reflection testing."
proprietary_gpt,x13-008,1,5,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,True,False,True,"Editable query parameter on a two-parameter GET endpoint, but less direct than a form-backed text input."
proprietary_gpt,x13-008,1,6,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,True,False,True,Editable query parameter on a two-parameter GET endpoint; prioritized similarly but after direct form inputs.
proprietary_gpt,x13-008,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,True,False,True,"Single editable GET text input with isolated parameter handling, making reflection attribution straightforward."
